subclass	sample	random_cluster_n	random_max_cluster_size	true_mean_cluster_size	difference_true_mean_minus_random_max
039 OB Meis2 Thsd7b Gaba	sample_45	43	425.0	149.3181818181818	-275.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_450	44	313.0	149.3181818181818	-163.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_451	47	445.0	149.3181818181818	-295.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_452	46	512.0	149.3181818181818	-362.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_453	44	461.0	149.3181818181818	-311.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_454	41	503.0	149.3181818181818	-353.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_455	43	593.0	149.3181818181818	-443.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_456	46	408.0	149.3181818181818	-258.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_457	49	553.0	149.3181818181818	-403.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_458	50	478.0	149.3181818181818	-328.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_459	53	583.0	149.3181818181818	-433.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_46	49	411.0	149.3181818181818	-261.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_460	50	401.0	149.3181818181818	-251.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_461	43	446.0	149.3181818181818	-296.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_462	42	391.0	149.3181818181818	-241.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_463	49	391.0	149.3181818181818	-241.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_464	49	309.0	149.3181818181818	-159.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_465	47	504.0	149.3181818181818	-354.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_466	44	497.0	149.3181818181818	-347.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_467	49	414.0	149.3181818181818	-264.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_468	47	273.0	149.3181818181818	-123.68181818181819
039 OB Meis2 Thsd7b Gaba	sample_469	49	534.0	149.3181818181818	-384.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_47	51	557.0	149.3181818181818	-407.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_470	45	547.0	149.3181818181818	-397.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_471	48	506.0	149.3181818181818	-356.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_472	45	435.0	149.3181818181818	-285.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_473	47	672.0	149.3181818181818	-522.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_474	39	514.0	149.3181818181818	-364.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_475	41	491.0	149.3181818181818	-341.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_476	40	513.0	149.3181818181818	-363.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_477	38	496.0	149.3181818181818	-346.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_478	49	510.0	149.3181818181818	-360.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_479	46	420.0	149.3181818181818	-270.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_48	52	500.0	149.3181818181818	-350.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_480	42	317.0	149.3181818181818	-167.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_481	45	536.0	149.3181818181818	-386.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_482	42	521.0	149.3181818181818	-371.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_483	44	436.0	149.3181818181818	-286.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_484	45	411.0	149.3181818181818	-261.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_485	45	482.0	149.3181818181818	-332.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_486	45	375.0	149.3181818181818	-225.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_487	50	509.0	149.3181818181818	-359.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_488	47	377.0	149.3181818181818	-227.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_489	49	499.0	149.3181818181818	-349.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_49	40	475.0	149.3181818181818	-325.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_490	47	407.0	149.3181818181818	-257.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_491	47	507.0	149.3181818181818	-357.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_492	50	449.0	149.3181818181818	-299.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_493	47	429.0	149.3181818181818	-279.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_494	49	520.0	149.3181818181818	-370.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_495	50	515.0	149.3181818181818	-365.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_496	46	400.0	149.3181818181818	-250.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_497	48	520.0	149.3181818181818	-370.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_498	51	510.0	149.3181818181818	-360.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_499	51	519.0	149.3181818181818	-369.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_5	44	401.0	149.3181818181818	-251.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_50	47	606.0	149.3181818181818	-456.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_500	52	385.0	149.3181818181818	-235.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_51	51	581.0	149.3181818181818	-431.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_52	49	494.0	149.3181818181818	-344.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_53	45	455.0	149.3181818181818	-305.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_54	45	534.0	149.3181818181818	-384.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_55	50	466.0	149.3181818181818	-316.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_56	49	467.0	149.3181818181818	-317.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_57	48	455.0	149.3181818181818	-305.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_58	47	465.0	149.3181818181818	-315.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_59	44	417.0	149.3181818181818	-267.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_6	53	475.0	149.3181818181818	-325.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_60	48	358.0	149.3181818181818	-208.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_61	45	684.0	149.3181818181818	-534.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_62	50	419.0	149.3181818181818	-269.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_63	49	479.0	149.3181818181818	-329.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_64	45	467.0	149.3181818181818	-317.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_65	47	617.0	149.3181818181818	-467.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_66	46	312.0	149.3181818181818	-162.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_67	46	552.0	149.3181818181818	-402.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_68	50	497.0	149.3181818181818	-347.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_69	48	336.0	149.3181818181818	-186.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_7	48	459.0	149.3181818181818	-309.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_70	43	461.0	149.3181818181818	-311.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_71	48	505.0	149.3181818181818	-355.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_72	45	379.0	149.3181818181818	-229.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_73	46	470.0	149.3181818181818	-320.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_74	46	599.0	149.3181818181818	-449.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_75	46	523.0	149.3181818181818	-373.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_76	50	518.0	149.3181818181818	-368.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_77	46	404.0	149.3181818181818	-254.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_78	46	390.0	149.3181818181818	-240.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_79	43	355.0	149.3181818181818	-205.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_8	51	478.0	149.3181818181818	-328.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_80	46	516.0	149.3181818181818	-366.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_81	55	483.0	149.3181818181818	-333.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_82	48	489.0	149.3181818181818	-339.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_83	47	372.0	149.3181818181818	-222.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_84	50	728.0	149.3181818181818	-578.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_85	45	540.0	149.3181818181818	-390.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_86	44	524.0	149.3181818181818	-374.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_87	38	470.0	149.3181818181818	-320.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_88	51	448.0	149.3181818181818	-298.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_89	52	426.0	149.3181818181818	-276.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_9	47	511.0	149.3181818181818	-361.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_90	51	517.0	149.3181818181818	-367.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_91	44	492.0	149.3181818181818	-342.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_92	44	498.0	149.3181818181818	-348.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_93	50	503.0	149.3181818181818	-353.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_94	38	574.0	149.3181818181818	-424.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_95	43	479.0	149.3181818181818	-329.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_96	45	505.0	149.3181818181818	-355.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_97	50	548.0	149.3181818181818	-398.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_98	52	438.0	149.3181818181818	-288.6818181818182
039 OB Meis2 Thsd7b Gaba	sample_99	40	491.0	149.3181818181818	-341.6818181818182
040 OB Trdn Gaba	sample_1	1	523.0	526.0	3.0
040 OB Trdn Gaba	sample_10	1	275.0	526.0	251.0
040 OB Trdn Gaba	sample_100	1	204.0	526.0	322.0
040 OB Trdn Gaba	sample_102	1	177.0	526.0	349.0
040 OB Trdn Gaba	sample_103	2	105.0	526.0	421.0
040 OB Trdn Gaba	sample_105	1	83.0	526.0	443.0
040 OB Trdn Gaba	sample_106	1	334.0	526.0	192.0
040 OB Trdn Gaba	sample_107	1	83.0	526.0	443.0
040 OB Trdn Gaba	sample_108	1	448.0	526.0	78.0
040 OB Trdn Gaba	sample_109	2	183.0	526.0	343.0
040 OB Trdn Gaba	sample_11	1	17.0	526.0	509.0
040 OB Trdn Gaba	sample_110	1	452.0	526.0	74.0
040 OB Trdn Gaba	sample_111	1	271.0	526.0	255.0
040 OB Trdn Gaba	sample_112	2	81.0	526.0	445.0
040 OB Trdn Gaba	sample_113	1	9.0	526.0	517.0
040 OB Trdn Gaba	sample_114	1	327.0	526.0	199.0
040 OB Trdn Gaba	sample_116	1	12.0	526.0	514.0
040 OB Trdn Gaba	sample_117	1	190.0	526.0	336.0
040 OB Trdn Gaba	sample_118	1	313.0	526.0	213.0
040 OB Trdn Gaba	sample_119	1	10.0	526.0	516.0
040 OB Trdn Gaba	sample_121	1	10.0	526.0	516.0
040 OB Trdn Gaba	sample_122	1	278.0	526.0	248.0
040 OB Trdn Gaba	sample_123	1	377.0	526.0	149.0
040 OB Trdn Gaba	sample_124	1	83.0	526.0	443.0
040 OB Trdn Gaba	sample_125	1	216.0	526.0	310.0
040 OB Trdn Gaba	sample_126	1	190.0	526.0	336.0
040 OB Trdn Gaba	sample_128	1	196.0	526.0	330.0
040 OB Trdn Gaba	sample_129	1	243.0	526.0	283.0
040 OB Trdn Gaba	sample_13	1	87.0	526.0	439.0
040 OB Trdn Gaba	sample_130	1	74.0	526.0	452.0
040 OB Trdn Gaba	sample_132	1	8.0	526.0	518.0
040 OB Trdn Gaba	sample_133	1	73.0	526.0	453.0
040 OB Trdn Gaba	sample_134	2	274.0	526.0	252.0
040 OB Trdn Gaba	sample_135	1	10.0	526.0	516.0
040 OB Trdn Gaba	sample_136	1	74.0	526.0	452.0
040 OB Trdn Gaba	sample_137	1	17.0	526.0	509.0
040 OB Trdn Gaba	sample_138	1	313.0	526.0	213.0
040 OB Trdn Gaba	sample_139	1	376.0	526.0	150.0
040 OB Trdn Gaba	sample_14	1	244.0	526.0	282.0
040 OB Trdn Gaba	sample_140	1	310.0	526.0	216.0
040 OB Trdn Gaba	sample_141	1	107.0	526.0	419.0
040 OB Trdn Gaba	sample_142	1	202.0	526.0	324.0
040 OB Trdn Gaba	sample_143	1	333.0	526.0	193.0
040 OB Trdn Gaba	sample_144	1	309.0	526.0	217.0
040 OB Trdn Gaba	sample_145	1	68.0	526.0	458.0
040 OB Trdn Gaba	sample_146	1	286.0	526.0	240.0
040 OB Trdn Gaba	sample_147	2	306.0	526.0	220.0
040 OB Trdn Gaba	sample_148	1	358.0	526.0	168.0
040 OB Trdn Gaba	sample_149	1	258.0	526.0	268.0
040 OB Trdn Gaba	sample_15	2	244.0	526.0	282.0
040 OB Trdn Gaba	sample_150	1	401.0	526.0	125.0
040 OB Trdn Gaba	sample_151	1	11.0	526.0	515.0
040 OB Trdn Gaba	sample_152	1	191.0	526.0	335.0
040 OB Trdn Gaba	sample_153	1	179.0	526.0	347.0
040 OB Trdn Gaba	sample_154	1	8.0	526.0	518.0
040 OB Trdn Gaba	sample_156	1	347.0	526.0	179.0
040 OB Trdn Gaba	sample_157	2	336.0	526.0	190.0
040 OB Trdn Gaba	sample_158	1	410.0	526.0	116.0
040 OB Trdn Gaba	sample_159	2	307.0	526.0	219.0
040 OB Trdn Gaba	sample_16	1	504.0	526.0	22.0
040 OB Trdn Gaba	sample_161	1	74.0	526.0	452.0
040 OB Trdn Gaba	sample_165	1	10.0	526.0	516.0
040 OB Trdn Gaba	sample_166	1	80.0	526.0	446.0
040 OB Trdn Gaba	sample_168	2	14.0	526.0	512.0
040 OB Trdn Gaba	sample_169	2	185.0	526.0	341.0
040 OB Trdn Gaba	sample_17	1	279.0	526.0	247.0
040 OB Trdn Gaba	sample_170	1	87.0	526.0	439.0
040 OB Trdn Gaba	sample_171	1	191.0	526.0	335.0
040 OB Trdn Gaba	sample_173	1	17.0	526.0	509.0
040 OB Trdn Gaba	sample_174	1	554.0	526.0	-28.0
040 OB Trdn Gaba	sample_175	1	157.0	526.0	369.0
040 OB Trdn Gaba	sample_176	1	335.0	526.0	191.0
040 OB Trdn Gaba	sample_177	1	305.0	526.0	221.0
040 OB Trdn Gaba	sample_179	2	314.0	526.0	212.0
040 OB Trdn Gaba	sample_18	1	487.0	526.0	39.0
040 OB Trdn Gaba	sample_180	2	212.0	526.0	314.0
040 OB Trdn Gaba	sample_183	1	239.0	526.0	287.0
040 OB Trdn Gaba	sample_184	1	120.0	526.0	406.0
040 OB Trdn Gaba	sample_185	1	283.0	526.0	243.0
040 OB Trdn Gaba	sample_187	1	217.0	526.0	309.0
040 OB Trdn Gaba	sample_188	2	316.0	526.0	210.0
040 OB Trdn Gaba	sample_189	2	242.0	526.0	284.0
040 OB Trdn Gaba	sample_190	1	83.0	526.0	443.0
040 OB Trdn Gaba	sample_191	1	319.0	526.0	207.0
040 OB Trdn Gaba	sample_194	1	244.0	526.0	282.0
040 OB Trdn Gaba	sample_195	1	308.0	526.0	218.0
040 OB Trdn Gaba	sample_196	1	67.0	526.0	459.0
040 OB Trdn Gaba	sample_2	1	268.0	526.0	258.0
040 OB Trdn Gaba	sample_20	1	10.0	526.0	516.0
040 OB Trdn Gaba	sample_200	1	235.0	526.0	291.0
040 OB Trdn Gaba	sample_201	1	192.0	526.0	334.0
040 OB Trdn Gaba	sample_202	2	14.0	526.0	512.0
040 OB Trdn Gaba	sample_203	1	211.0	526.0	315.0
040 OB Trdn Gaba	sample_204	1	461.0	526.0	65.0
040 OB Trdn Gaba	sample_206	1	8.0	526.0	518.0
040 OB Trdn Gaba	sample_207	1	17.0	526.0	509.0
040 OB Trdn Gaba	sample_208	1	146.0	526.0	380.0
040 OB Trdn Gaba	sample_209	1	8.0	526.0	518.0
040 OB Trdn Gaba	sample_21	1	261.0	526.0	265.0
040 OB Trdn Gaba	sample_211	1	69.0	526.0	457.0
040 OB Trdn Gaba	sample_212	1	518.0	526.0	8.0
040 OB Trdn Gaba	sample_214	1	344.0	526.0	182.0
040 OB Trdn Gaba	sample_215	1	260.0	526.0	266.0
040 OB Trdn Gaba	sample_216	1	10.0	526.0	516.0
040 OB Trdn Gaba	sample_219	1	17.0	526.0	509.0
040 OB Trdn Gaba	sample_22	1	489.0	526.0	37.0
040 OB Trdn Gaba	sample_220	1	9.0	526.0	517.0
040 OB Trdn Gaba	sample_222	1	14.0	526.0	512.0
040 OB Trdn Gaba	sample_223	1	348.0	526.0	178.0
040 OB Trdn Gaba	sample_224	1	238.0	526.0	288.0
040 OB Trdn Gaba	sample_225	1	448.0	526.0	78.0
040 OB Trdn Gaba	sample_226	1	235.0	526.0	291.0
040 OB Trdn Gaba	sample_227	2	98.0	526.0	428.0
040 OB Trdn Gaba	sample_228	1	299.0	526.0	227.0
040 OB Trdn Gaba	sample_229	1	70.0	526.0	456.0
040 OB Trdn Gaba	sample_230	1	337.0	526.0	189.0
040 OB Trdn Gaba	sample_231	1	10.0	526.0	516.0
040 OB Trdn Gaba	sample_232	1	14.0	526.0	512.0
040 OB Trdn Gaba	sample_234	1	9.0	526.0	517.0
040 OB Trdn Gaba	sample_235	1	173.0	526.0	353.0
040 OB Trdn Gaba	sample_236	1	8.0	526.0	518.0
040 OB Trdn Gaba	sample_237	1	85.0	526.0	441.0
040 OB Trdn Gaba	sample_239	1	168.0	526.0	358.0
040 OB Trdn Gaba	sample_24	1	12.0	526.0	514.0
040 OB Trdn Gaba	sample_241	1	337.0	526.0	189.0
040 OB Trdn Gaba	sample_243	1	174.0	526.0	352.0
040 OB Trdn Gaba	sample_244	1	79.0	526.0	447.0
040 OB Trdn Gaba	sample_245	1	12.0	526.0	514.0
040 OB Trdn Gaba	sample_246	1	119.0	526.0	407.0
040 OB Trdn Gaba	sample_247	1	247.0	526.0	279.0
040 OB Trdn Gaba	sample_248	1	13.0	526.0	513.0
040 OB Trdn Gaba	sample_249	1	403.0	526.0	123.0
040 OB Trdn Gaba	sample_25	1	83.0	526.0	443.0
040 OB Trdn Gaba	sample_251	1	244.0	526.0	282.0
040 OB Trdn Gaba	sample_252	1	193.0	526.0	333.0
040 OB Trdn Gaba	sample_254	1	312.0	526.0	214.0
040 OB Trdn Gaba	sample_255	1	431.0	526.0	95.0
040 OB Trdn Gaba	sample_257	2	181.0	526.0	345.0
040 OB Trdn Gaba	sample_259	1	13.0	526.0	513.0
040 OB Trdn Gaba	sample_26	1	240.0	526.0	286.0
040 OB Trdn Gaba	sample_261	1	256.0	526.0	270.0
040 OB Trdn Gaba	sample_263	1	253.0	526.0	273.0
040 OB Trdn Gaba	sample_264	1	446.0	526.0	80.0
040 OB Trdn Gaba	sample_268	1	381.0	526.0	145.0
040 OB Trdn Gaba	sample_269	1	340.0	526.0	186.0
040 OB Trdn Gaba	sample_270	1	141.0	526.0	385.0
040 OB Trdn Gaba	sample_271	1	8.0	526.0	518.0
040 OB Trdn Gaba	sample_272	2	179.0	526.0	347.0
040 OB Trdn Gaba	sample_273	1	351.0	526.0	175.0
040 OB Trdn Gaba	sample_274	1	300.0	526.0	226.0
040 OB Trdn Gaba	sample_276	2	489.0	526.0	37.0
040 OB Trdn Gaba	sample_277	1	87.0	526.0	439.0
040 OB Trdn Gaba	sample_279	1	251.0	526.0	275.0
040 OB Trdn Gaba	sample_28	1	190.0	526.0	336.0
040 OB Trdn Gaba	sample_280	2	14.0	526.0	512.0
040 OB Trdn Gaba	sample_281	2	226.0	526.0	300.0
040 OB Trdn Gaba	sample_283	1	175.0	526.0	351.0
040 OB Trdn Gaba	sample_284	1	372.0	526.0	154.0
040 OB Trdn Gaba	sample_285	1	79.0	526.0	447.0
040 OB Trdn Gaba	sample_286	2	285.0	526.0	241.0
040 OB Trdn Gaba	sample_288	1	13.0	526.0	513.0
040 OB Trdn Gaba	sample_289	1	234.0	526.0	292.0
040 OB Trdn Gaba	sample_29	2	344.0	526.0	182.0
040 OB Trdn Gaba	sample_290	1	83.0	526.0	443.0
040 OB Trdn Gaba	sample_291	1	91.0	526.0	435.0
040 OB Trdn Gaba	sample_292	1	89.0	526.0	437.0
040 OB Trdn Gaba	sample_293	2	111.0	526.0	415.0
040 OB Trdn Gaba	sample_294	2	132.0	526.0	394.0
040 OB Trdn Gaba	sample_295	1	85.0	526.0	441.0
040 OB Trdn Gaba	sample_296	1	247.0	526.0	279.0
040 OB Trdn Gaba	sample_297	1	69.0	526.0	457.0
040 OB Trdn Gaba	sample_298	1	146.0	526.0	380.0
040 OB Trdn Gaba	sample_299	1	20.0	526.0	506.0
040 OB Trdn Gaba	sample_30	1	247.0	526.0	279.0
040 OB Trdn Gaba	sample_303	1	393.0	526.0	133.0
040 OB Trdn Gaba	sample_304	1	216.0	526.0	310.0
040 OB Trdn Gaba	sample_305	1	263.0	526.0	263.0
040 OB Trdn Gaba	sample_306	1	92.0	526.0	434.0
040 OB Trdn Gaba	sample_307	1	17.0	526.0	509.0
040 OB Trdn Gaba	sample_308	1	372.0	526.0	154.0
040 OB Trdn Gaba	sample_312	1	94.0	526.0	432.0
040 OB Trdn Gaba	sample_313	1	538.0	526.0	-12.0
040 OB Trdn Gaba	sample_314	1	453.0	526.0	73.0
040 OB Trdn Gaba	sample_316	1	310.0	526.0	216.0
040 OB Trdn Gaba	sample_318	1	79.0	526.0	447.0
040 OB Trdn Gaba	sample_32	1	54.0	526.0	472.0
040 OB Trdn Gaba	sample_322	1	68.0	526.0	458.0
040 OB Trdn Gaba	sample_323	2	466.0	526.0	60.0
040 OB Trdn Gaba	sample_324	1	428.0	526.0	98.0
040 OB Trdn Gaba	sample_326	1	173.0	526.0	353.0
040 OB Trdn Gaba	sample_327	2	204.0	526.0	322.0
040 OB Trdn Gaba	sample_328	1	17.0	526.0	509.0
040 OB Trdn Gaba	sample_329	2	218.0	526.0	308.0
040 OB Trdn Gaba	sample_33	1	357.0	526.0	169.0
040 OB Trdn Gaba	sample_330	1	86.0	526.0	440.0
040 OB Trdn Gaba	sample_331	2	323.0	526.0	203.0
040 OB Trdn Gaba	sample_333	1	8.0	526.0	518.0
040 OB Trdn Gaba	sample_334	1	339.0	526.0	187.0
040 OB Trdn Gaba	sample_336	1	347.0	526.0	179.0
040 OB Trdn Gaba	sample_337	2	241.0	526.0	285.0
040 OB Trdn Gaba	sample_339	1	234.0	526.0	292.0
040 OB Trdn Gaba	sample_34	1	402.0	526.0	124.0
040 OB Trdn Gaba	sample_340	2	195.0	526.0	331.0
040 OB Trdn Gaba	sample_342	1	8.0	526.0	518.0
040 OB Trdn Gaba	sample_343	1	297.0	526.0	229.0
040 OB Trdn Gaba	sample_344	1	5.0	526.0	521.0
040 OB Trdn Gaba	sample_346	1	344.0	526.0	182.0
040 OB Trdn Gaba	sample_347	2	265.0	526.0	261.0
040 OB Trdn Gaba	sample_348	1	301.0	526.0	225.0
040 OB Trdn Gaba	sample_349	1	242.0	526.0	284.0
040 OB Trdn Gaba	sample_350	2	285.0	526.0	241.0
040 OB Trdn Gaba	sample_351	1	265.0	526.0	261.0
040 OB Trdn Gaba	sample_353	1	285.0	526.0	241.0
040 OB Trdn Gaba	sample_354	2	185.0	526.0	341.0
040 OB Trdn Gaba	sample_356	1	251.0	526.0	275.0
040 OB Trdn Gaba	sample_358	1	415.0	526.0	111.0
040 OB Trdn Gaba	sample_359	1	520.0	526.0	6.0
040 OB Trdn Gaba	sample_36	1	236.0	526.0	290.0
040 OB Trdn Gaba	sample_361	1	301.0	526.0	225.0
040 OB Trdn Gaba	sample_362	1	198.0	526.0	328.0
040 OB Trdn Gaba	sample_364	1	199.0	526.0	327.0
040 OB Trdn Gaba	sample_366	1	91.0	526.0	435.0
040 OB Trdn Gaba	sample_367	2	346.0	526.0	180.0
040 OB Trdn Gaba	sample_368	1	307.0	526.0	219.0
040 OB Trdn Gaba	sample_369	1	8.0	526.0	518.0
040 OB Trdn Gaba	sample_370	1	312.0	526.0	214.0
040 OB Trdn Gaba	sample_372	2	329.0	526.0	197.0
040 OB Trdn Gaba	sample_374	2	286.0	526.0	240.0
040 OB Trdn Gaba	sample_375	1	431.0	526.0	95.0
040 OB Trdn Gaba	sample_378	1	430.0	526.0	96.0
040 OB Trdn Gaba	sample_379	1	69.0	526.0	457.0
040 OB Trdn Gaba	sample_38	1	60.0	526.0	466.0
040 OB Trdn Gaba	sample_380	1	177.0	526.0	349.0
040 OB Trdn Gaba	sample_382	1	292.0	526.0	234.0
040 OB Trdn Gaba	sample_384	1	480.0	526.0	46.0
040 OB Trdn Gaba	sample_385	1	79.0	526.0	447.0
040 OB Trdn Gaba	sample_386	1	207.0	526.0	319.0
040 OB Trdn Gaba	sample_387	1	516.0	526.0	10.0
040 OB Trdn Gaba	sample_388	2	183.0	526.0	343.0
040 OB Trdn Gaba	sample_389	2	247.0	526.0	279.0
040 OB Trdn Gaba	sample_39	2	216.0	526.0	310.0
040 OB Trdn Gaba	sample_390	1	10.0	526.0	516.0
040 OB Trdn Gaba	sample_391	1	201.0	526.0	325.0
040 OB Trdn Gaba	sample_393	1	240.0	526.0	286.0
040 OB Trdn Gaba	sample_394	1	11.0	526.0	515.0
040 OB Trdn Gaba	sample_395	1	248.0	526.0	278.0
040 OB Trdn Gaba	sample_396	1	90.0	526.0	436.0
040 OB Trdn Gaba	sample_397	1	76.0	526.0	450.0
040 OB Trdn Gaba	sample_398	1	461.0	526.0	65.0
040 OB Trdn Gaba	sample_399	1	520.0	526.0	6.0
040 OB Trdn Gaba	sample_4	1	224.0	526.0	302.0
040 OB Trdn Gaba	sample_40	1	14.0	526.0	512.0
040 OB Trdn Gaba	sample_400	1	298.0	526.0	228.0
040 OB Trdn Gaba	sample_402	1	207.0	526.0	319.0
040 OB Trdn Gaba	sample_403	1	127.0	526.0	399.0
040 OB Trdn Gaba	sample_404	1	80.0	526.0	446.0
040 OB Trdn Gaba	sample_406	1	148.0	526.0	378.0
040 OB Trdn Gaba	sample_407	1	226.0	526.0	300.0
040 OB Trdn Gaba	sample_408	1	262.0	526.0	264.0
040 OB Trdn Gaba	sample_41	1	8.0	526.0	518.0
040 OB Trdn Gaba	sample_410	1	118.0	526.0	408.0
040 OB Trdn Gaba	sample_411	1	350.0	526.0	176.0
040 OB Trdn Gaba	sample_412	1	204.0	526.0	322.0
040 OB Trdn Gaba	sample_413	2	230.0	526.0	296.0
040 OB Trdn Gaba	sample_414	1	255.0	526.0	271.0
040 OB Trdn Gaba	sample_415	1	265.0	526.0	261.0
040 OB Trdn Gaba	sample_416	1	16.0	526.0	510.0
040 OB Trdn Gaba	sample_417	1	331.0	526.0	195.0
040 OB Trdn Gaba	sample_418	1	326.0	526.0	200.0
